competencia_data,planoContas_id,valor
01/02/2023,02.06.04,18.576.93
01/02/2023,02.06.05,2.229.23
01/02/2023,02.06.06,668.77
01/02/2023,02.06.07,3.343.85
01/02/2023,02.06.08,1.671.92
01/02/2023,02.06.09,6.687.70
01/02/2023,02.06.10,2.006.31
01/02/2023,02.06.11,1.884.92
01/02/2023,02.06.12,4.904.31
01/02/2023,02.06.13,2.452.16
01/02/2023,02.06.14,891.69
01/02/2023,02.06.15,1.449.00
01/02/2023,02.06.16,1.337.54
01/02/2023,02.06.17,4.978.00
01/02/2023,02.06.18,199.12
01/02/2023,02.06.19,448.02
01/02/2023,02.06.20,423.13
01/02/2023,02.06.21,298.68
01/02/2023,02.06.22,28.273.83
01/02/2023,02.06.23,18.849.22
01/02/2023,02.06.24,23.561.53
01/02/2023,02.07.01,3.769.84
01/02/2023,02.07.02,659.72
01/02/2023,02.09.01,1.560.46
01/02/2023,02.09.02,1.114.62
01/02/2023,02.10.01,2.827.38
01/02/2023,02.10.02,1.413.69
01/02/2023,02.12.01,11.621.28
01/02/2023,02.12.02,4.560.94
01/03/2023,02.01.01,1.160.413.97
01/03/2023,02.01.02,674.846.86
01/03/2023,02.02.01,56.763.04
01/03/2023,02.02.02,27.528.91
01/03/2023,02.02.03,18.352.61
01/03/2023,02.02.04,256.936.52
01/03/2023,02.02.05,11.929.20
01/03/2023,02.02.06,55.057.83
01/03/2023,02.02.07,58.020.70
01/03/2023,02.04.01,638.227.69
01/03/2023,02.04.02,236.196.40
01/03/2023,02.06.01,217.268.43
01/03/2023,02.06.02,30.417.58
01/03/2023,02.06.03,23.537.41
01/03/2023,02.06.04,18.105.70
01/03/2023,02.06.05,2.172.68
01/03/2023,02.06.06,651.81
01/03/2023,02.06.07,3.259.03
01/03/2023,02.06.08,1.629.51
01/03/2023,02.06.09,6.518.05
01/03/2023,02.06.10,1.955.42
01/03/2023,02.06.11,1.835.26
01/03/2023,02.06.12,8.690.74
01/03/2023,02.06.13,2.389.95
01/03/2023,02.06.14,869.07
01/03/2023,02.06.15,2.172.68
01/03/2023,02.06.16,1.303.61
01/03/2023,02.06.17,4.978.00
01/03/2023,02.06.18,199.12
01/03/2023,02.06.19,448.02
01/03/2023,02.06.20,423.13
01/03/2023,02.06.21,298.68
01/03/2023,02.06.22,27.528.91
01/03/2023,02.06.23,18.352.61
01/03/2023,02.06.24,22.940.76
01/03/2023,02.07.01,3.670.52
01/03/2023,02.07.02,642.34
01/03/2023,02.09.01,1.520.88
01/03/2023,02.09.02,1.086.34
01/03/2023,02.10.01,2.752.89
01/03/2023,02.10.02,1.376.45
01/03/2023,02.12.01,7.015.09
01/03/2023,02.12.02,2.902.71
01/04/2023,02.01.01,1.253.247.09
01/04/2023,02.01.02,695.092.27
01/04/2023,02.02.01,62.416.97
01/04/2023,02.02.02,29.225.09
01/04/2023,02.02.03,19.483.39
01/04/2023,02.02.04,272.767.51
01/04/2023,02.02.05,12.664.21
01/04/2023,02.02.06,58.450.18
01/04/2023,02.02.07,62.662.35
01/04/2023,02.04.01,689.285.90
01/04/2023,02.04.02,243.282.29
01/04/2023,02.06.01,229.588.55
01/04/2023,02.06.02,32.142.40
01/04/2023,02.06.03,24.872.09
01/04/2023,02.06.04,19.132.38
01/04/2023,02.06.05,2.295.89
01/04/2023,02.06.06,688.77
01/04/2023,02.06.07,3.443.83
01/04/2023,02.06.08,1.721.91
01/04/2023,02.06.09,20.662.97
01/04/2023,02.06.10,2.066.30
01/04/2023,02.06.11,1.948.34
01/04/2023,02.06.12,5.050.95
01/04/2023,02.06.13,2.525.47
01/04/2023,02.06.14,918.35
01/04/2023,02.06.15,1.492.33
01/04/2023,02.06.16,1.377.53
01/04/2023,02.06.17,4.978.00
01/04/2023,02.06.18,199.12
01/04/2023,02.06.19,448.02
01/04/2023,02.06.20,423.13
01/04/2023,02.06.21,298.68
01/04/2023,02.06.22,29.225.09
01/04/2023,02.06.23,19.483.39
01/04/2023,02.06.24,24.354.24
01/04/2023,02.07.01,3.896.68
01/04/2023,02.07.02,681.92
01/04/2023,02.09.01,1.607.12
01/04/2023,02.09.02,1.147.94
01/04/2023,02.10.01,2.922.51
01/04/2023,02.10.02,1.461.25
01/04/2023,02.12.01,4.463.58
01/04/2023,02.12.02,1.984.17
01/05/2023,02.01.01,1.265.779.56
01/05/2023,02.01.02,698.567.73
01/05/2023,02.02.01,63.217.36
01/05/2023,02.02.02,29.465.21
01/05/2023,02.02.03,19.643.47
01/05/2023,02.02.04,275.008.62
01/05/2023,02.02.05,12.768.26
01/05/2023,02.02.06,58.930.42
01/05/2023,02.02.07,63.288.98
01/05/2023,02.04.01,696.178.76
01/05/2023,02.04.02,244.498.71
01/05/2023,02.06.01,231.363.12
01/05/2023,02.06.02,41.645.36
01/05/2023,02.06.03,25.064.34
01/05/2023,02.06.04,19.280.26
01/05/2023,02.06.05,2.313.63
01/05/2023,02.06.06,694.09
01/05/2023,02.06.07,3.470.45
01/05/2023,02.06.08,1.735.22
01/05/2023,02.06.09,20.822.68
01/05/2023,02.06.10,2.082.27
01/05/2023,02.06.11,1.964.35
01/05/2023,02.06.12,5.089.99
01/05/2023,02.06.13,2.544.99
01/05/2023,02.06.14,925.45
01/05/2023,02.06.15,1.503.86
01/05/2023,02.06.16,1.388.18
01/05/2023,02.06.17,4.978.00
01/05/2023,02.06.18,199.12
01/05/2023,02.06.19,448.02
01/05/2023,02.06.20,423.13
01/05/2023,02.06.21,298.68
01/05/2023,02.06.22,58.930.42
01/05/2023,02.06.23,29.465.21
01/05/2023,02.06.24,24.554.34
01/05/2023,02.07.01,3.928.69
01/05/2023,02.07.02,687.52
01/05/2023,02.09.01,1.619.54
01/05/2023,02.09.02,1.156.82
01/05/2023,02.10.01,2.946.52
01/05/2023,02.10.02,1.473.26
01/05/2023,02.12.01,-7.710.50
01/05/2023,02.12.02,-2.398.50
01/06/2023,02.01.01,1.012.623.65
01/06/2023,02.01.02,782.395.86
01/06/2023,02.02.01,54.750.98
01/06/2023,02.02.02,26.925.29
01/06/2023,02.02.03,17.950.20
01/06/2023,02.02.04,251.302.73
01/06/2023,02.02.05,11.667.63
01/06/2023,02.02.06,53.850.59
01/06/2023,02.02.07,50.631.18
01/06/2023,02.04.01,556.943.01
01/06/2023,02.04.02,273.838.55
01/06/2023,02.06.01,218.621.74
01/06/2023,02.06.02,39.351.91
01/06/2023,02.06.03,23.684.02
01/06/2023,02.06.04,18.218.48
01/06/2023,02.06.05,2.186.22
01/06/2023,02.06.06,655.87
01/06/2023,02.06.07,3.279.33
01/06/2023,02.06.08,1.639.66
01/06/2023,02.06.09,19.675.96
01/06/2023,02.06.10,1.967.60
01/06/2023,02.06.11,3.590.04
01/06/2023,02.06.12,8.744.87
01/06/2023,02.06.13,2.404.84
01/06/2023,02.06.14,874.49
01/06/2023,02.06.15,2.186.22
01/06/2023,02.06.16,1.311.73
01/06/2023,02.06.17,4.978.00
01/06/2023,02.06.18,199.12
01/06/2023,02.06.19,448.02
01/06/2023,02.06.20,423.13
01/06/2023,02.06.21,298.68
01/06/2023,02.06.22,53.850.59
01/06/2023,02.06.23,26.925.29
01/06/2023,02.06.24,22.437.74
01/06/2023,02.07.01,3.590.04
01/06/2023,02.07.02,628.26
01/06/2023,02.09.01,1.530.35
01/06/2023,02.09.02,1.093.11
01/06/2023,02.10.01,2.692.53
01/06/2023,02.10.02,1.346.26
01/06/2023,02.12.01,-2.716.68
01/06/2023,02.12.02,-600.73
01/07/2023,02.01.01,1.093.633.54
01/07/2023,02.01.02,766.747.94
01/07/2023,02.02.01,58.019.07
01/07/2023,02.02.02,27.905.72
01/07/2023,02.02.03,18.603.81
01/07/2023,02.02.04,260.453.41
01/07/2023,02.02.05,12.092.48
01/07/2023,02.02.06,55.811.44
01/07/2023,02.02.07,54.681.68
01/07/2023,02.04.01,601.498.45
01/07/2023,02.04.02,268.361.78
01/07/2023,02.06.01,224.375.55
01/07/2023,02.06.02,31.412.58
01/07/2023,02.06.03,24.307.35
01/07/2023,02.06.04,18.697.96
01/07/2023,02.06.05,2.243.76
01/07/2023,02.06.06,673.13
01/07/2023,02.06.07,3.365.63
01/07/2023,02.06.08,1.682.82
01/07/2023,02.06.09,20.193.80
01/07/2023,02.06.10,2.019.38
01/07/2023,02.06.11,3.720.76
01/07/2023,02.06.12,4.936.26
01/07/2023,02.06.13,2.468.13
01/07/2023,02.06.14,897.50
01/07/2023,02.06.15,1.458.44
01/07/2023,02.06.16,1.346.25
01/07/2023,02.06.17,4.978.00
01/07/2023,02.06.18,199.12
01/07/2023,02.06.19,448.02
01/07/2023,02.06.20,423.13
01/07/2023,02.06.21,298.68
01/07/2023,02.06.22,55.811.44
01/07/2023,02.06.23,35.347.25
01/07/2023,02.06.24,23.254.77
01/07/2023,02.07.01,3.720.76
01/07/2023,02.07.02,651.13
01/07/2023,02.09.01,1.570.63
01/07/2023,02.09.02,1.121.88
01/07/2023,02.10.01,2.790.57
01/07/2023,02.10.02,1.395.29
01/07/2023,02.12.01,-3.012.08
01/07/2023,02.12.02,-707.07
01/08/2023,02.01.01,973.333.85
01/08/2023,02.01.02,782.082.90
01/08/2023,02.02.01,52.770.84
01/08/2023,02.02.02,26.331.25
01/08/2023,02.02.03,17.554.17
01/08/2023,02.02.04,245.758.35
01/08/2023,02.02.05,11.410.21
01/08/2023,02.02.06,52.662.50
01/08/2023,02.02.07,48.666.69
01/08/2023,02.04.01,535.333.62
01/08/2023,02.04.02,273.729.01
01/08/2023,02.06.01,214.645.82
01/08/2023,02.06.02,21.464.58
01/08/2023,02.06.03,23.253.30
01/08/2023,02.06.04,17.887.15
01/08/2023,02.06.05,2.146.46
01/08/2023,02.06.06,643.94
01/08/2023,02.06.07,3.219.69
01/08/2023,02.06.08,1.609.84
01/08/2023,02.06.09,19.318.12
01/08/2023,02.06.10,1.931.81
01/08/2023,02.06.11,1.755.42
01/08/2023,02.06.12,4.722.21
01/08/2023,02.06.13,2.361.10
01/08/2023,02.06.14,858.58
01/08/2023,02.06.15,1.395.20
01/08/2023,02.06.16,1.287.87
01/08/2023,02.06.17,4.978.00
01/08/2023,02.06.18,199.12
01/08/2023,02.06.19,448.02
01/08/2023,02.06.20,423.13
01/08/2023,02.06.21,298.68
01/08/2023,02.06.22,56.173.34
01/08/2023,02.06.23,36.863.75
01/08/2023,02.06.24,21.942.71
01/08/2023,02.07.01,3.510.83
01/08/2023,02.07.02,614.40
01/08/2023,02.09.01,1.502.52
01/08/2023,02.09.02,1.073.23
01/08/2023,02.10.01,2.633.13
01/08/2023,02.10.02,1.316.56
01/08/2023,02.12.01,382.40
01/08/2023,02.12.02,514.94
01/09/2023,02.01.01,953.867.18
01/09/2023,02.01.02,758.620.41
01/09/2023,02.02.01,50.624.38
01/09/2023,02.02.02,25.687.31
01/09/2023,02.02.03,17.124.88
01/09/2023,02.02.04,239.748.26
01/09/2023,02.02.05,11.131.17
01/09/2023,02.02.06,51.374.63
01/09/2023,02.02.07,47.693.36
01/09/2023,02.04.01,524.626.95
01/09/2023,02.04.02,265.517.14
01/09/2023,02.06.01,209.179.78
01/09/2023,02.06.02,33.468.76
01/09/2023,02.06.03,22.661.14
01/09/2023,02.06.04,17.431.65
01/09/2023,02.06.05,2.091.80
01/09/2023,02.06.06,627.54
01/09/2023,02.06.07,3.137.70
01/09/2023,02.06.08,1.568.85
01/09/2023,02.06.09,18.826.18
01/09/2023,02.06.10,1.882.62
01/09/2023,02.06.11,1.712.49
01/09/2023,02.06.12,4.601.96
01/09/2023,02.06.13,2.300.98
01/09/2023,02.06.14,836.72
01/09/2023,02.06.15,1.359.67
01/09/2023,02.06.16,1.255.08
01/09/2023,02.06.17,4.978.00
01/09/2023,02.06.18,199.12
01/09/2023,02.06.19,448.02
01/09/2023,02.06.20,423.13
01/09/2023,02.06.21,298.68
01/09/2023,02.06.22,51.374.63
01/09/2023,02.06.23,17.124.88
01/09/2023,02.06.24,21.406.09
01/09/2023,02.07.01,3.424.98
01/09/2023,02.07.02,599.37
01/09/2023,02.09.01,1.464.26
01/09/2023,02.09.02,1.045.90
01/09/2023,02.10.01,2.568.73
01/09/2023,02.10.02,1.284.37
01/09/2023,02.12.01,2.546.11
01/09/2023,02.12.02,1.293.88
01/10/2023,02.01.01,1.135.101.94
01/10/2023,02.01.02,826.896.25
01/10/2023,02.02.01,63.099.91
01/10/2023,02.02.02,29.429.97
01/10/2023,02.02.03,19.619.98
01/10/2023,02.02.04,274.679.75
01/10/2023,02.02.05,12.752.99
01/10/2023,02.02.06,58.859.95
01/10/2023,02.02.07,56.755.10
01/10/2023,02.04.01,624.306.07
01/10/2023,02.04.02,289.413.69
01/10/2023,02.06.01,237.544.63
01/10/2023,02.06.02,23.754.46
01/10/2023,02.06.03,25.734.00
01/10/2023,02.06.04,19.795.39
01/10/2023,02.06.05,2.375.45
01/10/2023,02.06.06,712.63
01/10/2023,02.06.07,3.563.17
01/10/2023,02.06.08,1.781.58
01/10/2023,02.06.09,21.379.02
01/10/2023,02.06.10,2.137.90
01/10/2023,02.06.11,1.962.00
01/10/2023,02.06.12,5.225.98
01/10/2023,02.06.13,2.612.99
01/10/2023,02.06.14,950.18
01/10/2023,02.06.15,1.544.04
01/10/2023,02.06.16,1.425.27
01/10/2023,02.06.17,4.978.00
01/10/2023,02.06.18,199.12
01/10/2023,02.06.19,448.02
01/10/2023,02.06.20,423.13
01/10/2023,02.06.21,298.68
01/10/2023,02.06.22,54.935.95
01/10/2023,02.06.23,41.201.96
01/10/2023,02.06.24,24.524.98
01/10/2023,02.07.01,3.924.00
01/10/2023,02.07.02,686.70
01/10/2023,02.09.01,1.662.81
01/10/2023,02.09.02,1.187.72
01/10/2023,02.10.01,2.943.00
01/10/2023,02.10.02,1.471.50
01/10/2023,02.12.01,626.13
01/10/2023,02.12.02,602.69
01/11/2023,02.01.01,1.203.208.06
01/11/2023,02.01.02,859.972.10
01/11/2023,02.02.01,68.159.01
01/11/2023,02.02.02,30.947.70
01/11/2023,02.02.03,20.631.80
01/11/2023,02.02.04,288.845.22
01/11/2023,02.02.05,13.410.67
01/11/2023,02.02.06,61.895.40
01/11/2023,02.02.07,60.160.40
01/11/2023,02.04.01,661.764.43
01/11/2023,02.04.02,300.990.23
01/11/2023,02.06.01,249.316.62
01/11/2023,02.06.02,19.945.33
01/11/2023,02.06.03,27.009.30
01/11/2023,02.06.04,20.776.39
01/11/2023,02.06.05,2.493.17
01/11/2023,02.06.06,747.95
01/11/2023,02.06.07,3.739.75
01/11/2023,02.06.08,1.869.87
01/11/2023,02.06.09,22.438.50
01/11/2023,02.06.10,2.243.85
01/11/2023,02.06.11,2.063.18
01/11/2023,02.06.12,9.972.66
01/11/2023,02.06.13,2.742.48
01/11/2023,02.06.14,997.27
01/11/2023,02.06.15,2.243.85
01/11/2023,02.06.16,1.495.90
01/11/2023,02.06.17,4.978.00
01/11/2023,02.06.18,199.12
01/11/2023,02.06.19,448.02
01/11/2023,02.06.20,423.13
01/11/2023,02.06.21,298.68
01/11/2023,02.06.22,30.947.70
01/11/2023,02.06.23,43.326.78
01/11/2023,02.06.24,25.789.75
01/11/2023,02.07.01,4.126.36
01/11/2023,02.07.02,722.11
01/11/2023,02.09.01,1.745.22
01/11/2023,02.09.02,1.246.58
01/11/2023,02.10.01,3.094.77
01/11/2023,02.10.02,1.547.39
01/11/2023,02.12.01,7.048.40
01/11/2023,02.12.02,2.914.70
01/12/2023,02.01.01,1.252.539.59
01/12/2023,02.01.02,894.370.98
01/12/2023,02.02.01,72.345.53
01/12/2023,02.02.02,32.203.66
01/12/2023,02.02.03,21.469.11
01/12/2023,02.02.04,300.567.48
01/12/2023,02.02.05,13.954.92
01/12/2023,02.02.06,64.407.32
01/12/2023,02.02.07,62.626.98
01/12/2023,02.04.01,688.896.77
01/12/2023,02.04.02,313.029.84
01/12/2023,02.06.01,259.409.61
01/12/2023,02.06.02,20.752.77
01/12/2023,02.06.03,28.102.71
01/12/2023,02.06.04,21.617.47
01/12/2023,02.06.05,2.594.10
01/12/2023,02.06.06,778.23
01/12/2023,02.06.07,3.891.14
01/12/2023,02.06.08,1.945.57
01/12/2023,02.06.09,23.346.86
01/12/2023,02.06.10,2.334.69
01/12/2023,02.06.11,2.146.91
01/12/2023,02.06.12,5.707.01
01/12/2023,02.06.13,2.853.51
01/12/2023,02.06.14,1.037.64
01/12/2023,02.06.15,1.686.16
01/12/2023,02.06.16,1.556.46
01/12/2023,02.06.17,4.978.00
01/12/2023,02.06.18,199.12
01/12/2023,02.06.19,448.02
01/12/2023,02.06.20,423.13
01/12/2023,02.06.21,298.68
01/12/2023,02.06.22,32.203.66
01/12/2023,02.06.23,45.085.12
01/12/2023,02.06.24,26.836.38
01/12/2023,02.07.01,4.293.82
01/12/2023,02.07.02,751.42
01/12/2023,02.09.01,1.815.87
01/12/2023,02.09.02,1.297.05
01/12/2023,02.10.01,3.220.37
01/12/2023,02.10.02,1.610.18
01/12/2023,02.12.01,8.748.83
01/12/2023,02.12.02,3.526.86
