competencia_data,planoContas_id,valor
01/02/2023,03.06.01,137.681.63
01/02/2023,03.06.02,24.782.69
01/02/2023,03.06.03,14.915.51
01/02/2023,03.06.04,11.473.47
01/02/2023,03.06.05,1.376.82
01/02/2023,03.06.06,413.04
01/02/2023,03.06.07,2.065.22
01/02/2023,03.06.08,1.032.61
01/02/2023,03.06.09,12.391.35
01/02/2023,03.06.10,1.239.13
01/02/2023,03.06.11,2.260.90
01/02/2023,03.06.12,5.507.27
01/02/2023,03.06.13,1.514.50
01/02/2023,03.06.14,550.73
01/02/2023,03.06.15,1.376.82
01/02/2023,03.06.16,826.09
01/02/2023,03.06.17,3.135.00
01/02/2023,03.06.18,125.40
01/02/2023,03.06.19,282.15
01/02/2023,03.06.20,266.48
01/02/2023,03.06.21,188.10
01/02/2023,03.06.22,33.913.54
01/02/2023,03.06.23,16.956.77
01/02/2023,03.06.24,14.130.64
01/02/2023,03.07.01,2.260.90
01/02/2023,03.07.02,395.66
01/02/2023,03.09.01,963.77
01/02/2023,03.09.02,688.41
01/02/2023,03.10.01,1.695.68
01/02/2023,03.10.02,847.84
01/02/2023,03.12.01,-1.710.89
01/02/2023,03.12.02,-378.32
01/03/2023,03.01.01,688.738.68
01/03/2023,03.01.02,482.875.61
01/03/2023,03.02.01,23.580.71
01/03/2023,03.02.02,17.574.21
01/03/2023,03.02.03,11.716.14
01/03/2023,03.02.04,164.026.00
01/03/2023,03.02.05,7.615.49
01/03/2023,03.02.06,35.148.43
01/03/2023,03.02.07,34.436.93
01/03/2023,03.04.01,378.806.27
01/03/2023,03.04.02,169.006.46
01/03/2023,03.06.01,141.305.21
01/03/2023,03.06.02,19.782.73
01/03/2023,03.06.03,15.308.06
01/03/2023,03.06.04,11.775.43
01/03/2023,03.06.05,1.413.05
01/03/2023,03.06.06,423.92
01/03/2023,03.06.07,2.119.58
01/03/2023,03.06.08,1.059.79
01/03/2023,03.06.09,12.717.47
01/03/2023,03.06.10,1.271.75
01/03/2023,03.06.11,2.343.23
01/03/2023,03.06.12,3.108.71
01/03/2023,03.06.13,1.554.36
01/03/2023,03.06.14,565.22
01/03/2023,03.06.15,918.48
01/03/2023,03.06.16,847.83
01/03/2023,03.06.17,3.135.00
01/03/2023,03.06.18,125.40
01/03/2023,03.06.19,282.15
01/03/2023,03.06.20,266.48
01/03/2023,03.06.21,188.10
01/03/2023,03.06.22,35.148.43
01/03/2023,03.06.23,22.260.67
01/03/2023,03.06.24,14.645.18
01/03/2023,03.07.01,2.343.23
01/03/2023,03.07.02,410.07
01/03/2023,03.09.01,989.14
01/03/2023,03.09.02,706.53
01/03/2023,03.10.01,1.757.42
01/03/2023,03.10.02,878.71
01/03/2023,03.12.01,-1.896.92
01/03/2023,03.12.02,-445.29
01/04/2023,03.01.01,612.977.43
01/04/2023,03.01.02,492.533.12
01/04/2023,03.02.01,20.275.53
01/04/2023,03.02.02,16.582.66
01/04/2023,03.02.03,11.055.11
01/04/2023,03.02.04,154.771.48
01/04/2023,03.02.05,7.185.82
01/04/2023,03.02.06,33.165.32
01/04/2023,03.02.07,30.648.87
01/04/2023,03.04.01,337.137.58
01/04/2023,03.04.02,172.386.59
01/04/2023,03.06.01,135.177.71
01/04/2023,03.06.02,13.517.77
01/04/2023,03.06.03,14.644.25
01/04/2023,03.06.04,11.264.81
01/04/2023,03.06.05,1.351.78
01/04/2023,03.06.06,405.53
01/04/2023,03.06.07,2.027.67
01/04/2023,03.06.08,1.013.83
01/04/2023,03.06.09,12.165.99
01/04/2023,03.06.10,1.216.60
01/04/2023,03.06.11,1.105.51
01/04/2023,03.06.12,2.973.91
01/04/2023,03.06.13,1.486.95
01/04/2023,03.06.14,540.71
01/04/2023,03.06.15,878.66
01/04/2023,03.06.16,811.07
01/04/2023,03.06.17,3.135.00
01/04/2023,03.06.18,125.40
01/04/2023,03.06.19,282.15
01/04/2023,03.06.20,266.48
01/04/2023,03.06.21,188.10
01/04/2023,03.06.22,35.376.34
01/04/2023,03.06.23,23.215.72
01/04/2023,03.06.24,13.818.88
01/04/2023,03.07.01,2.211.02
01/04/2023,03.07.02,386.93
01/04/2023,03.09.01,946.24
01/04/2023,03.09.02,675.89
01/04/2023,03.10.01,1.658.27
01/04/2023,03.10.02,829.13
01/04/2023,03.12.01,240.82
01/04/2023,03.12.02,324.30
01/05/2023,03.01.01,600.717.88
01/05/2023,03.01.02,477.757.13
01/05/2023,03.02.01,18.923.75
01/05/2023,03.02.02,16.177.13
01/05/2023,03.02.03,10.784.75
01/05/2023,03.02.04,150.986.50
01/05/2023,03.02.05,7.010.09
01/05/2023,03.02.06,32.354.25
01/05/2023,03.02.07,30.035.89
01/05/2023,03.04.01,330.394.83
01/05/2023,03.04.02,167.215.00
01/05/2023,03.06.01,131.735.36
01/05/2023,03.06.02,21.077.66
01/05/2023,03.06.03,14.271.33
01/05/2023,03.06.04,10.977.95
01/05/2023,03.06.05,1.317.35
01/05/2023,03.06.06,395.21
01/05/2023,03.06.07,1.976.03
01/05/2023,03.06.08,988.02
01/05/2023,03.06.09,11.856.18
01/05/2023,03.06.10,1.185.62
01/05/2023,03.06.11,1.078.48
01/05/2023,03.06.12,2.898.18
01/05/2023,03.06.13,1.449.09
01/05/2023,03.06.14,526.94
01/05/2023,03.06.15,856.28
01/05/2023,03.06.16,790.41
01/05/2023,03.06.17,3.135.00
01/05/2023,03.06.18,125.40
01/05/2023,03.06.19,282.15
01/05/2023,03.06.20,266.48
01/05/2023,03.06.21,188.10
01/05/2023,03.06.22,32.354.25
01/05/2023,03.06.23,10.784.75
01/05/2023,03.06.24,13.480.94
01/05/2023,03.07.01,2.156.95
01/05/2023,03.07.02,377.47
01/05/2023,03.09.01,922.15
01/05/2023,03.09.02,658.68
01/05/2023,03.10.01,1.617.71
01/05/2023,03.10.02,808.86
01/05/2023,03.12.01,1.603.47
01/05/2023,03.12.02,814.85
01/06/2023,03.01.01,714.854.28
01/06/2023,03.01.02,520.755.27
01/06/2023,03.02.01,26.780.48
01/06/2023,03.02.02,18.534.14
01/06/2023,03.02.03,12.356.10
01/06/2023,03.02.04,172.985.34
01/06/2023,03.02.05,8.031.46
01/06/2023,03.02.06,37.068.29
01/06/2023,03.02.07,35.742.71
01/06/2023,03.04.01,393.169.85
01/06/2023,03.04.02,182.264.35
01/06/2023,03.06.01,149.598.72
01/06/2023,03.06.02,14.959.87
01/06/2023,03.06.03,16.206.53
01/06/2023,03.06.04,12.466.56
01/06/2023,03.06.05,1.495.99
01/06/2023,03.06.06,448.80
01/06/2023,03.06.07,2.243.98
01/06/2023,03.06.08,1.121.99
01/06/2023,03.06.09,13.463.88
01/06/2023,03.06.10,1.346.39
01/06/2023,03.06.11,1.235.61
01/06/2023,03.06.12,3.291.17
01/06/2023,03.06.13,1.645.59
01/06/2023,03.06.14,598.39
01/06/2023,03.06.15,972.39
01/06/2023,03.06.16,897.59
01/06/2023,03.06.17,3.135.00
01/06/2023,03.06.18,125.40
01/06/2023,03.06.19,282.15
01/06/2023,03.06.20,266.48
01/06/2023,03.06.21,188.10
01/06/2023,03.06.22,34.597.07
01/06/2023,03.06.23,25.947.80
01/06/2023,03.06.24,15.445.12
01/06/2023,03.07.01,2.471.22
01/06/2023,03.07.02,432.46
01/06/2023,03.09.01,1.047.19
01/06/2023,03.09.02,747.99
01/06/2023,03.10.01,1.853.41
01/06/2023,03.10.02,926.71
01/06/2023,03.12.01,394.32
01/06/2023,03.12.02,379.56
01/07/2023,03.01.01,730.795.06
01/07/2023,03.01.02,424.998.98
01/07/2023,03.02.01,22.789.70
01/07/2023,03.02.02,17.336.91
01/07/2023,03.02.03,11.557.94
01/07/2023,03.02.04,161.811.17
01/07/2023,03.02.05,7.512.66
01/07/2023,03.02.06,34.673.82
01/07/2023,03.02.07,36.539.75
01/07/2023,03.04.01,401.937.28
01/07/2023,03.04.02,148.749.64
01/07/2023,03.06.01,136.829.35
01/07/2023,03.06.02,19.156.11
01/07/2023,03.06.03,14.823.18
01/07/2023,03.06.04,11.402.45
01/07/2023,03.06.05,1.368.29
01/07/2023,03.06.06,410.49
01/07/2023,03.06.07,2.052.44
01/07/2023,03.06.08,1.026.22
01/07/2023,03.06.09,4.104.88
01/07/2023,03.06.10,1.231.46
01/07/2023,03.06.11,1.155.79
01/07/2023,03.06.12,5.473.17
01/07/2023,03.06.13,1.505.12
01/07/2023,03.06.14,547.32
01/07/2023,03.06.15,1.368.29
01/07/2023,03.06.16,820.98
01/07/2023,03.06.17,3.135.00
01/07/2023,03.06.18,125.40
01/07/2023,03.06.19,282.15
01/07/2023,03.06.20,266.48
01/07/2023,03.06.21,188.10
01/07/2023,03.06.22,17.336.91
01/07/2023,03.06.23,11.557.94
01/07/2023,03.06.24,14.447.43
01/07/2023,03.07.01,2.311.59
01/07/2023,03.07.02,404.53
01/07/2023,03.09.01,957.81
01/07/2023,03.09.02,684.15
01/07/2023,03.10.01,1.733.69
01/07/2023,03.10.02,866.85
01/07/2023,03.12.01,4.417.90
01/07/2023,03.12.02,1.828.04
01/08/2023,03.01.01,789.258.67
01/08/2023,03.01.02,437.748.95
01/08/2023,03.02.01,26.350.38
01/08/2023,03.02.02,18.405.11
01/08/2023,03.02.03,12.270.08
01/08/2023,03.02.04,171.781.07
01/08/2023,03.02.05,7.975.55
01/08/2023,03.02.06,36.810.23
01/08/2023,03.02.07,39.462.93
01/08/2023,03.04.01,434.092.27
01/08/2023,03.04.02,153.212.13
01/08/2023,03.06.01,144.588.21
01/08/2023,03.06.02,20.242.35
01/08/2023,03.06.03,15.663.72
01/08/2023,03.06.04,12.049.02
01/08/2023,03.06.05,1.445.88
01/08/2023,03.06.06,433.76
01/08/2023,03.06.07,2.168.82
01/08/2023,03.06.08,1.084.41
01/08/2023,03.06.09,13.012.94
01/08/2023,03.06.10,1.301.29
01/08/2023,03.06.11,1.227.01
01/08/2023,03.06.12,3.180.94
01/08/2023,03.06.13,1.590.47
01/08/2023,03.06.14,578.35
01/08/2023,03.06.15,939.82
01/08/2023,03.06.16,867.53
01/08/2023,03.06.17,3.135.00
01/08/2023,03.06.18,125.40
01/08/2023,03.06.19,282.15
01/08/2023,03.06.20,266.48
01/08/2023,03.06.21,188.10
01/08/2023,03.06.22,18.405.11
01/08/2023,03.06.23,12.270.08
01/08/2023,03.06.24,15.337.60
01/08/2023,03.07.01,2.454.02
01/08/2023,03.07.02,429.45
01/08/2023,03.09.01,1.012.12
01/08/2023,03.09.02,722.94
01/08/2023,03.10.01,1.840.51
01/08/2023,03.10.02,920.26
01/08/2023,03.12.01,2.811.03
01/08/2023,03.12.02,1.249.57
01/09/2023,03.01.01,784.788.51
01/09/2023,03.01.02,487.272.39
01/09/2023,03.02.01,28.603.05
01/09/2023,03.02.02,19.080.91
01/09/2023,03.02.03,12.720.61
01/09/2023,03.02.04,178.088.53
01/09/2023,03.02.05,8.268.40
01/09/2023,03.02.06,38.161.83
01/09/2023,03.02.07,39.239.43
01/09/2023,03.04.01,431.633.68
01/09/2023,03.04.02,170.545.34
01/09/2023,03.06.01,151.569.71
01/09/2023,03.06.02,12.125.58
01/09/2023,03.06.03,16.420.05
01/09/2023,03.06.04,12.630.81
01/09/2023,03.06.05,1.515.70
01/09/2023,03.06.06,454.71
01/09/2023,03.06.07,2.273.55
01/09/2023,03.06.08,1.136.77
01/09/2023,03.06.09,4.547.09
01/09/2023,03.06.10,1.364.13
01/09/2023,03.06.11,1.272.06
01/09/2023,03.06.12,3.334.53
01/09/2023,03.06.13,1.667.27
01/09/2023,03.06.14,606.28
01/09/2023,03.06.15,985.20
01/09/2023,03.06.16,909.42
01/09/2023,03.06.17,3.135.00
01/09/2023,03.06.18,125.40
01/09/2023,03.06.19,282.15
01/09/2023,03.06.20,266.48
01/09/2023,03.06.21,188.10
01/09/2023,03.06.22,19.080.91
01/09/2023,03.06.23,12.720.61
01/09/2023,03.06.24,15.900.76
01/09/2023,03.07.01,2.544.12
01/09/2023,03.07.02,445.22
01/09/2023,03.09.01,1.060.99
01/09/2023,03.09.02,757.85
01/09/2023,03.10.01,1.908.09
01/09/2023,03.10.02,954.05
01/09/2023,03.12.01,8.974.14
01/09/2023,03.12.02,3.468.29
01/10/2023,03.01.01,753.396.97
01/10/2023,03.01.02,433.672.43
01/10/2023,03.02.01,24.353.47
01/10/2023,03.02.02,17.806.04
01/10/2023,03.02.03,11.870.69
01/10/2023,03.02.04,166.189.72
01/10/2023,03.02.05,7.715.95
01/10/2023,03.02.06,35.612.08
01/10/2023,03.02.07,37.669.85
01/10/2023,03.04.01,414.368.33
01/10/2023,03.04.02,151.785.35
01/10/2023,03.06.01,140.390.56
01/10/2023,03.06.02,11.231.24
01/10/2023,03.06.03,15.208.98
01/10/2023,03.06.04,11.699.21
01/10/2023,03.06.05,1.403.91
01/10/2023,03.06.06,421.17
01/10/2023,03.06.07,2.105.86
01/10/2023,03.06.08,1.052.93
01/10/2023,03.06.09,4.211.72
01/10/2023,03.06.10,1.263.52
01/10/2023,03.06.11,1.187.07
01/10/2023,03.06.12,3.088.59
01/10/2023,03.06.13,1.544.30
01/10/2023,03.06.14,561.56
01/10/2023,03.06.15,912.54
01/10/2023,03.06.16,842.34
01/10/2023,03.06.17,3.135.00
01/10/2023,03.06.18,125.40
01/10/2023,03.06.19,282.15
01/10/2023,03.06.20,266.48
01/10/2023,03.06.21,188.10
01/10/2023,03.06.22,17.806.04
01/10/2023,03.06.23,11.870.69
01/10/2023,03.06.24,14.838.37
01/10/2023,03.07.01,2.374.14
01/10/2023,03.07.02,415.47
01/10/2023,03.09.01,982.73
01/10/2023,03.09.02,701.95
01/10/2023,03.10.01,1.780.60
01/10/2023,03.10.02,890.30
01/10/2023,03.12.01,7.318.75
01/10/2023,03.12.02,2.872.35
01/11/2023,03.01.01,757.745.53
01/11/2023,03.01.02,541.585.48
01/11/2023,03.02.01,29.966.55
01/11/2023,03.02.02,19.489.97
01/11/2023,03.02.03,12.993.31
01/11/2023,03.02.04,181.906.34
01/11/2023,03.02.05,8.445.65
01/11/2023,03.02.06,38.979.93
01/11/2023,03.02.07,37.887.28
01/11/2023,03.04.01,416.760.04
01/11/2023,03.04.02,189.554.92
01/11/2023,03.06.01,157.012.38
01/11/2023,03.06.02,12.560.99
01/11/2023,03.06.03,17.009.67
01/11/2023,03.06.04,13.084.36
01/11/2023,03.06.05,1.570.12
01/11/2023,03.06.06,471.04
01/11/2023,03.06.07,2.355.19
01/11/2023,03.06.08,1.177.59
01/11/2023,03.06.09,14.131.11
01/11/2023,03.06.10,1.413.11
01/11/2023,03.06.11,1.299.33
01/11/2023,03.06.12,6.280.50
01/11/2023,03.06.13,1.727.14
01/11/2023,03.06.14,628.05
01/11/2023,03.06.15,1.413.11
01/11/2023,03.06.16,942.07
01/11/2023,03.06.17,3.135.00
01/11/2023,03.06.18,125.40
01/11/2023,03.06.19,282.15
01/11/2023,03.06.20,266.48
01/11/2023,03.06.21,188.10
01/11/2023,03.06.22,19.489.97
01/11/2023,03.06.23,27.285.95
01/11/2023,03.06.24,16.241.64
01/11/2023,03.07.01,2.598.66
01/11/2023,03.07.02,454.77
01/11/2023,03.09.01,1.099.09
01/11/2023,03.09.02,785.06
01/11/2023,03.10.01,1.949.00
01/11/2023,03.10.02,974.50
01/11/2023,03.12.01,4.438.88
01/11/2023,03.12.02,1.835.60
01/12/2023,03.01.01,788.813.10
01/12/2023,03.01.02,563.248.90
01/12/2023,03.02.01,32.603.10
01/12/2023,03.02.02,20.280.93
01/12/2023,03.02.03,13.520.62
01/12/2023,03.02.04,189.288.68
01/12/2023,03.02.05,8.788.40
01/12/2023,03.02.06,40.561.86
01/12/2023,03.02.07,39.440.65
01/12/2023,03.04.01,433.847.20
01/12/2023,03.04.02,197.137.12
01/12/2023,03.06.01,163.368.65
01/12/2023,03.06.02,13.069.49
01/12/2023,03.06.03,17.698.27
01/12/2023,03.06.04,13.614.05
01/12/2023,03.06.05,1.633.69
01/12/2023,03.06.06,490.11
01/12/2023,03.06.07,2.450.53
01/12/2023,03.06.08,1.225.26
01/12/2023,03.06.09,14.703.18
01/12/2023,03.06.10,1.470.32
01/12/2023,03.06.11,1.352.06
01/12/2023,03.06.12,3.594.11
01/12/2023,03.06.13,1.797.06
01/12/2023,03.06.14,653.47
01/12/2023,03.06.15,1.061.90
01/12/2023,03.06.16,980.21
01/12/2023,03.06.17,3.135.00
01/12/2023,03.06.18,125.40
01/12/2023,03.06.19,282.15
01/12/2023,03.06.20,266.48
01/12/2023,03.06.21,188.10
01/12/2023,03.06.22,20.280.93
01/12/2023,03.06.23,28.393.30
01/12/2023,03.06.24,16.900.78
01/12/2023,03.07.01,2.704.12
01/12/2023,03.07.02,473.22
01/12/2023,03.09.01,1.143.58
01/12/2023,03.09.02,816.84
01/12/2023,03.10.01,2.028.09
01/12/2023,03.10.02,1.014.05
01/12/2023,03.12.01,5.509.76
01/12/2023,03.12.02,2.221.11
