competencia_data,planoContas_id,valor
01/08/2023,01.06.04,37.890.72
01/08/2023,01.06.05,4.546.89
01/08/2023,01.06.06,1.364.07
01/08/2023,01.06.07,6.820.33
01/08/2023,01.06.08,3.410.16
01/08/2023,01.06.09,40.921.98
01/08/2023,01.06.10,4.092.20
01/08/2023,01.06.11,3.718.54
01/08/2023,01.06.12,10.003.15
01/08/2023,01.06.13,5.001.58
01/08/2023,01.06.14,1.818.75
01/08/2023,01.06.15,2.955.48
01/08/2023,01.06.16,2.728.13
01/08/2023,01.06.17,10.545.00
01/08/2023,01.06.18,421.80
01/08/2023,01.06.19,949.05
01/08/2023,01.06.20,896.33
01/08/2023,01.06.21,632.70
01/08/2023,01.06.22,118.993.14
01/08/2023,01.06.23,78.089.25
01/08/2023,01.06.24,46.481.69
01/08/2023,01.07.01,7.437.07
01/08/2023,01.07.02,1.301.49
01/08/2023,01.09.01,3.182.82
01/08/2023,01.09.02,2.273.44
01/08/2023,01.10.01,5.577.80
01/08/2023,01.10.02,2.788.90
01/08/2023,01.12.01,810.05
01/08/2023,01.12.02,1.090.82
01/09/2023,01.01.01,2.020.596.50
01/09/2023,01.01.02,1.607.001.26
01/09/2023,01.02.01,146.379.89
01/09/2023,01.02.02,54.413.97
01/09/2023,01.02.03,36.275.98
01/09/2023,01.02.04,507.863.69
01/09/2023,01.02.05,23.579.39
01/09/2023,01.02.06,108.827.93
01/09/2023,01.02.07,101.029.82
01/09/2023,01.04.01,1.111.328.07
01/09/2023,01.04.02,562.450.44
01/09/2023,01.06.01,443.109.84
01/09/2023,01.06.02,70.897.57
01/09/2023,01.06.03,48.003.57
01/09/2023,01.06.04,36.925.82
01/09/2023,01.06.05,4.431.10
01/09/2023,01.06.06,1.329.33
01/09/2023,01.06.07,6.646.65
01/09/2023,01.06.08,3.323.32
01/09/2023,01.06.09,46.879.00
01/09/2023,01.06.10,3.987.99
01/09/2023,01.06.11,3.627.60
01/09/2023,01.06.12,9.748.42
01/09/2023,01.06.13,4.874.21
01/09/2023,01.06.14,1.772.44
01/09/2023,01.06.15,2.880.21
01/09/2023,01.06.16,2.658.66
01/09/2023,01.06.17,10.545.00
01/09/2023,01.06.18,421.80
01/09/2023,01.06.19,949.05
01/09/2023,01.06.20,896.33
01/09/2023,01.06.21,632.70
01/09/2023,01.06.22,108.827.93
01/09/2023,01.06.23,36.275.98
01/09/2023,01.06.24,45.344.97
01/09/2023,01.07.01,7.255.20
01/09/2023,01.07.02,1.269.66
01/09/2023,01.09.01,3.101.77
01/09/2023,01.09.02,2.215.55
01/09/2023,01.10.01,5.441.40
01/09/2023,01.10.02,2.720.70
01/09/2023,01.12.01,5.393.49
01/09/2023,01.12.02,2.740.86
01/10/2023,01.01.01,2.458.128.84
01/10/2023,01.01.02,1.429.542.02
01/10/2023,01.02.01,159.383.54
01/10/2023,01.02.02,58.315.06
01/10/2023,01.02.03,38.876.71
01/10/2023,01.02.04,544.273.92
01/10/2023,01.02.05,25.269.86
01/10/2023,01.02.06,116.630.13
01/10/2023,01.02.07,122.906.44
01/10/2023,01.04.01,1.351.970.86
01/10/2023,01.04.02,500.339.71
01/10/2023,01.06.01,460.244.19
01/10/2023,01.06.02,64.434.19
01/10/2023,01.06.03,49.859.79
01/10/2023,01.06.04,38.353.68
01/10/2023,01.06.05,4.602.44
01/10/2023,01.06.06,1.380.73
01/10/2023,01.06.07,6.903.66
01/10/2023,01.06.08,3.451.83
01/10/2023,01.06.09,13.807.33
01/10/2023,01.06.10,4.142.20
01/10/2023,01.06.11,3.887.67
01/10/2023,01.06.12,18.409.77
01/10/2023,01.06.13,5.062.69
01/10/2023,01.06.14,1.840.98
01/10/2023,01.06.15,4.602.44
01/10/2023,01.06.16,2.761.47
01/10/2023,01.06.17,10.545.00
01/10/2023,01.06.18,421.80
01/10/2023,01.06.19,949.05
01/10/2023,01.06.20,896.33
01/10/2023,01.06.21,632.70
01/10/2023,01.06.22,58.315.06
01/10/2023,01.06.23,38.876.71
01/10/2023,01.06.24,48.595.89
01/10/2023,01.07.01,7.775.34
01/10/2023,01.07.02,1.360.68
01/10/2023,01.09.01,3.221.71
01/10/2023,01.09.02,2.301.22
01/10/2023,01.10.01,5.831.51
01/10/2023,01.10.02,2.915.75
01/10/2023,01.12.01,14.860.21
01/10/2023,01.12.02,6.148.88
01/11/2023,01.01.01,2.534.153.44
01/11/2023,01.01.02,1.458.716.35
01/11/2023,01.02.01,164.643.49
01/11/2023,01.02.02,59.893.05
01/11/2023,01.02.03,39.928.70
01/11/2023,01.02.04,559.001.77
01/11/2023,01.02.05,25.953.65
01/11/2023,01.02.06,119.786.09
01/11/2023,01.02.07,126.707.67
01/11/2023,01.04.01,1.393.784.39
01/11/2023,01.04.02,510.550.72
01/11/2023,01.06.01,472.222.80
01/11/2023,01.06.02,37.777.82
01/11/2023,01.06.03,51.157.47
01/11/2023,01.06.04,39.351.90
01/11/2023,01.06.05,4.722.23
01/11/2023,01.06.06,1.416.67
01/11/2023,01.06.07,7.083.34
01/11/2023,01.06.08,3.541.67
01/11/2023,01.06.09,14.166.68
01/11/2023,01.06.10,4.250.01
01/11/2023,01.06.11,3.992.87
01/11/2023,01.06.12,10.388.90
01/11/2023,01.06.13,5.194.45
01/11/2023,01.06.14,1.888.89
01/11/2023,01.06.15,3.069.45
01/11/2023,01.06.16,2.833.34
01/11/2023,01.06.17,10.545.00
01/11/2023,01.06.18,421.80
01/11/2023,01.06.19,949.05
01/11/2023,01.06.20,896.33
01/11/2023,01.06.21,632.70
01/11/2023,01.06.22,59.893.05
01/11/2023,01.06.23,39.928.70
01/11/2023,01.06.24,49.910.87
01/11/2023,01.07.01,7.985.74
01/11/2023,01.07.02,1.397.50
01/11/2023,01.09.01,3.305.56
01/11/2023,01.09.02,2.361.11
01/11/2023,01.10.01,5.989.30
01/11/2023,01.10.02,2.994.65
01/11/2023,01.12.01,24.617.60
01/11/2023,01.12.02,9.661.54
01/12/2023,01.01.01,2.639.743.17
01/12/2023,01.01.02,1.639.007.13
01/12/2023,01.02.01,178.937.52
01/12/2023,01.02.02,64.181.25
01/12/2023,01.02.03,42.787.50
01/12/2023,01.02.04,599.025.04
01/12/2023,01.02.05,27.811.88
01/12/2023,01.02.06,128.362.51
01/12/2023,01.02.07,131.987.16
01/12/2023,01.04.01,1.451.858.74
01/12/2023,01.04.02,573.652.50
01/12/2023,01.06.01,509.825.39
01/12/2023,01.06.02,60.786.00
01/12/2023,01.06.03,55.231.08
01/12/2023,01.06.04,42.485.45
01/12/2023,01.06.05,5.098.25
01/12/2023,01.06.06,1.529.48
01/12/2023,01.06.07,7.647.38
01/12/2023,01.06.08,3.823.69
01/12/2023,01.06.09,15.294.76
01/12/2023,01.06.10,4.588.43
01/12/2023,01.06.11,4.278.75
01/12/2023,01.06.12,11.216.16
01/12/2023,01.06.13,5.608.08
01/12/2023,01.06.14,2.039.30
01/12/2023,01.06.15,3.313.87
01/12/2023,01.06.16,3.058.95
01/12/2023,01.06.17,10.545.00
01/12/2023,01.06.18,421.80
01/12/2023,01.06.19,949.05
01/12/2023,01.06.20,896.33
01/12/2023,01.06.21,632.70
01/12/2023,01.06.22,64.181.25
01/12/2023,01.06.23,42.787.50
01/12/2023,01.06.24,53.484.38
01/12/2023,01.07.01,8.557.50
01/12/2023,01.07.02,1.497.56
01/12/2023,01.09.01,3.568.78
01/12/2023,01.09.02,2.549.13
01/12/2023,01.10.01,6.418.13
01/12/2023,01.10.02,3.209.06
01/12/2023,01.12.01,30.185.75
01/12/2023,01.12.02,11.666.07
